booking_id,booking_date,journey_date,seat_count,advance_booking_days,seat_type,boarding_station,dropping_station,journey_day_of_week,booking_hour,has_meal,meal_count,seat_amount,meal_amount,total_amount,season,confirmation_probability
BK09319,22-07-2025,21-08-2025,2,30,lower,Ahmedabad,Mumbai,2,14,0,0,1600,0,1600,normal,93.89270779
BK09320,22-03-2025,21-04-2025,3,30,upper,Ahmedabad,Mumbai,3,12,0,0,2100,0,2100,festival,98
BK09321,17-11-2025,23-11-2025,1,6,upper,Ahmedabad,Vadodara,4,13,0,0,700,0,700,normal,88.99427442
BK09322,26-02-2025,28-03-2025,4,30,upper,Nadiad,Mumbai,4,21,0,0,2800,0,2800,normal,95.97958363
BK09323,14-04-2025,19-04-2025,2,5,lower,Ahmedabad,Mumbai,4,1,1,1,1600,200,1800,festival,91.9374426
BK09324,03-02-2025,03-02-2025,2,0,mixed,Nadiad,Mumbai,6,3,0,0,1500,0,1500,normal,85.8867473
BK09325,09-12-2025,11-12-2025,1,2,upper,Vadodara,Mumbai,2,19,0,0,700,0,700,normal,94.91157545
BK09326,01-04-2024,30-04-2024,4,29,lower,Vadodara,Mumbai,2,8,0,0,3200,0,3200,festival,90.31088193
BK09327,13-01-2025,13-01-2025,3,0,lower,Nadiad,Mumbai,1,17,1,2,2400,300,2700,festival,86.9372047
BK09328,29-08-2025,05-09-2025,1,7,upper,Ahmedabad,Mumbai,4,8,0,0,700,0,700,normal,92.29618386
BK09329,15-06-2025,15-06-2025,2,0,mixed,Surat,Vadodara,1,21,1,1,1500,100,1600,festival,81.94017815
BK09330,02-12-2024,05-12-2024,3,3,upper,Surat,Surat,3,8,1,2,2100,200,2300,normal,90.08342518
BK09331,06-11-2025,06-11-2025,3,0,upper,Nadiad,Mumbai,1,11,0,0,2100,0,2100,normal,87.40186754
BK09332,18-03-2024,06-04-2024,3,19,lower,Ahmedabad,Mumbai,4,3,1,1,2400,150,2550,normal,98
BK09333,28-08-2024,05-09-2024,2,8,lower,Ahmedabad,Mumbai,2,16,0,0,1600,0,1600,normal,91.61570354
BK09334,20-06-2025,13-07-2025,3,23,lower,Vadodara,Nadiad,1,10,1,3,2400,600,3000,normal,92.77384724
BK09335,23-05-2025,03-06-2025,2,11,upper,Vadodara,Mumbai,1,21,0,0,1400,0,1400,normal,92.64579458
BK09336,27-10-2024,26-11-2024,1,30,lower,Nadiad,Surat,2,0,0,0,800,0,800,normal,96.96914022
BK09337,16-06-2024,23-06-2024,2,7,lower,Nadiad,Mumbai,2,10,1,2,1600,300,1900,normal,95.05641509
BK09338,06-03-2024,16-03-2024,5,10,lower,Ahmedabad,Mumbai,4,0,1,5,4000,750,4750,normal,86.25623251
BK09339,04-05-2025,12-05-2025,2,8,mixed,Ahmedabad,Mumbai,3,8,1,2,1500,300,1800,normal,95.77108834
BK09340,08-10-2024,14-10-2024,2,6,upper,Nadiad,Mumbai,5,9,1,2,1400,200,1600,holiday,86.31795666
BK09341,03-04-2025,21-04-2025,3,18,lower,Ahmedabad,Mumbai,4,8,0,0,2400,0,2400,normal,98
BK09342,04-08-2025,14-08-2025,2,10,mixed,Nadiad,Nadiad,1,8,1,1,1500,150,1650,normal,95.09176826
BK09343,20-10-2024,05-11-2024,3,16,lower,Vadodara,Mumbai,4,8,0,0,2400,0,2400,normal,88.01131112
BK09344,17-08-2025,01-09-2025,3,15,lower,Ahmedabad,Mumbai,4,8,0,0,2400,0,2400,festival,82.35690892
BK09345,17-08-2025,19-08-2025,1,2,lower,Ahmedabad,Mumbai,2,8,0,0,800,0,800,normal,92.04656582
BK09346,17-05-2025,27-05-2025,6,10,lower,Vadodara,Mumbai,3,20,1,5,4800,750,5550,normal,91.5717151
BK09347,24-02-2024,26-02-2024,3,2,lower,Ahmedabad,Mumbai,5,1,1,2,2400,400,2800,holiday,86.66238259
BK09348,27-12-2024,04-01-2025,4,8,upper,Ahmedabad,Mumbai,3,22,0,0,2800,0,2800,holiday,77.11600238
BK09349,22-07-2025,02-08-2025,3,11,upper,Nadiad,Mumbai,4,8,0,0,2100,0,2100,normal,88.86483865
BK09350,21-03-2025,20-04-2025,4,30,upper,Vadodara,Mumbai,2,0,0,0,2800,0,2800,festival,95.15030546
BK09351,21-11-2024,21-11-2024,1,0,upper,Vadodara,Vadodara,2,4,0,0,700,0,700,festival,84.29709441
BK09352,27-08-2025,27-08-2025,2,0,upper,Ahmedabad,Mumbai,6,21,0,0,1400,0,1400,normal,88.33521122
BK09353,21-05-2024,21-05-2024,4,0,lower,Ahmedabad,Nadiad,1,23,0,0,3200,0,3200,holiday,79.87929847
BK09354,20-07-2024,25-07-2024,1,5,upper,Vadodara,Surat,0,8,1,1,700,100,800,normal,96.61085968
BK09355,29-04-2025,16-05-2025,1,17,upper,Ahmedabad,Mumbai,1,5,1,1,700,100,800,holiday,93.08134348
BK09356,29-08-2024,16-09-2024,3,18,mixed,Ahmedabad,Nadiad,5,20,0,0,2250,0,2250,normal,96.76618515
BK09357,24-07-2025,06-08-2025,3,13,lower,Ahmedabad,Vadodara,6,21,1,2,2400,200,2600,normal,89.37010083
BK09358,18-10-2024,09-11-2024,1,22,lower,Ahmedabad,Surat,1,15,1,1,800,150,950,festival,98
BK09359,14-12-2025,17-12-2025,4,3,upper,Ahmedabad,Mumbai,1,21,1,1,2800,100,2900,normal,89.36651921
BK09360,08-10-2024,08-10-2024,3,0,upper,Ahmedabad,Nadiad,0,21,1,2,2100,300,2400,festival,76.12494854
BK09361,05-06-2025,05-06-2025,2,0,lower,Ahmedabad,Mumbai,2,17,1,1,1600,150,1750,holiday,81.81238836
BK09362,12-04-2025,01-05-2025,3,19,upper,Surat,Mumbai,2,8,0,0,2100,0,2100,normal,95.12502752
BK09363,13-04-2025,26-04-2025,2,13,lower,Ahmedabad,Mumbai,3,2,0,0,1600,0,1600,normal,97.15246883
BK09364,28-02-2024,10-03-2024,1,11,mixed,Ahmedabad,Vadodara,3,11,1,1,750,200,950,holiday,98
BK09365,04-03-2024,08-03-2024,1,4,lower,Ahmedabad,Mumbai,4,8,1,1,800,150,950,festival,86.02457382
BK09366,03-12-2024,07-12-2024,2,4,lower,Ahmedabad,Mumbai,5,1,0,0,1600,0,1600,normal,83.88286812
BK09367,07-06-2025,07-07-2025,2,30,lower,Surat,Mumbai,4,10,1,1,1600,100,1700,normal,97.45351727
BK09368,17-12-2025,17-12-2025,3,0,lower,Vadodara,Mumbai,4,11,0,0,2400,0,2400,holiday,84.9523841
BK09369,11-05-2024,25-05-2024,3,14,lower,Vadodara,Surat,3,15,0,0,2400,0,2400,normal,83.47916677
BK09370,19-04-2025,22-04-2025,2,3,upper,Vadodara,Mumbai,3,5,0,0,1400,0,1400,normal,95.3755413
BK09371,29-10-2025,29-10-2025,3,0,mixed,Surat,Surat,1,21,1,3,2250,450,2700,normal,92.95014013
BK09372,03-11-2024,16-11-2024,1,13,lower,Ahmedabad,Mumbai,2,4,1,1,800,150,950,holiday,90.92416792
BK09373,03-04-2025,07-04-2025,1,4,upper,Ahmedabad,Vadodara,3,23,1,1,700,200,900,normal,92.78571786
BK09374,22-05-2025,03-06-2025,4,12,lower,Ahmedabad,Mumbai,0,14,1,4,3200,400,3600,normal,87.6893966
BK09375,02-04-2025,14-04-2025,1,12,lower,Ahmedabad,Mumbai,1,2,1,1,800,100,900,holiday,94.63530151
BK09376,27-01-2024,03-02-2024,1,7,lower,Nadiad,Mumbai,6,20,0,0,800,0,800,normal,96.53270602
BK09377,04-06-2024,19-06-2024,3,15,lower,Ahmedabad,Mumbai,0,8,0,0,2400,0,2400,normal,84.38559185
BK09378,06-05-2024,14-05-2024,2,8,upper,Nadiad,Mumbai,0,4,1,1,1400,150,1550,normal,98
BK09379,10-01-2024,13-01-2024,4,3,lower,Ahmedabad,Vadodara,2,2,1,1,3200,200,3400,holiday,90.04623447
BK09380,28-01-2024,10-02-2024,1,13,mixed,Ahmedabad,Mumbai,0,14,0,0,750,0,750,normal,98
BK09381,07-09-2025,15-09-2025,1,8,upper,Ahmedabad,Mumbai,0,21,1,1,700,200,900,normal,98
BK09382,10-06-2025,10-06-2025,2,0,upper,Vadodara,Mumbai,5,21,0,0,1400,0,1400,normal,89.62807311
BK09383,06-03-2025,29-03-2025,2,23,mixed,Nadiad,Mumbai,0,17,1,1,1500,200,1700,festival,97.77812778
BK09384,02-12-2024,09-12-2024,2,7,mixed,Surat,Nadiad,0,14,1,1,1500,100,1600,normal,97.18975317
BK09385,09-10-2024,29-10-2024,2,20,upper,Vadodara,Mumbai,1,12,0,0,1400,0,1400,normal,98
BK09386,03-09-2025,24-09-2025,4,21,upper,Ahmedabad,Mumbai,1,9,1,1,2800,100,2900,festival,85.41486203
BK09387,27-03-2024,01-04-2024,4,5,lower,Ahmedabad,Mumbai,2,1,1,3,3200,600,3800,normal,87.08261994
BK09388,06-11-2024,13-11-2024,1,7,upper,Nadiad,Mumbai,6,20,1,1,700,150,850,festival,92.74680613
BK09389,03-05-2025,08-05-2025,2,5,upper,Nadiad,Mumbai,2,23,0,0,1400,0,1400,holiday,87.89458063
BK09390,10-10-2024,15-10-2024,2,5,mixed,Ahmedabad,Mumbai,5,21,0,0,1500,0,1500,holiday,89.12993489
BK09391,23-03-2024,14-04-2024,4,22,lower,Ahmedabad,Mumbai,0,21,1,3,3200,600,3800,normal,89.52212416
BK09392,14-03-2024,29-03-2024,6,15,lower,Ahmedabad,Mumbai,4,8,0,0,4800,0,4800,normal,86.35107957
BK09393,12-08-2025,13-08-2025,1,1,lower,Ahmedabad,Mumbai,0,1,0,0,800,0,800,normal,93.74493424
BK09394,09-09-2025,18-09-2025,3,9,mixed,Surat,Mumbai,0,21,1,1,2250,200,2450,festival,81.88682578
BK09395,28-12-2024,27-01-2025,2,30,lower,Nadiad,Mumbai,5,17,1,1,1600,200,1800,normal,96.71037048
BK09396,01-01-2024,10-01-2024,1,9,upper,Ahmedabad,Mumbai,2,10,1,1,700,100,800,normal,93.67780732
BK09397,17-11-2024,02-12-2024,1,15,lower,Ahmedabad,Surat,3,20,1,1,800,100,900,normal,96.63981426
BK09398,19-10-2025,02-11-2025,2,14,lower,Nadiad,Mumbai,6,2,1,1,1600,100,1700,holiday,94.46547924
BK09399,11-04-2024,15-04-2024,2,4,lower,Nadiad,Nadiad,2,15,1,2,1600,300,1900,normal,95.48353312
BK09400,14-07-2025,18-07-2025,1,4,upper,Ahmedabad,Mumbai,1,22,1,1,700,200,900,normal,97.41964071
BK09401,28-12-2025,09-01-2026,3,12,lower,Nadiad,Mumbai,2,21,1,3,2400,300,2700,holiday,94.9688805
BK09402,06-12-2024,12-12-2024,1,6,upper,Nadiad,Surat,5,17,1,1,700,100,800,normal,90.05001668
BK09403,31-08-2025,08-09-2025,2,8,mixed,Ahmedabad,Mumbai,3,8,1,2,1500,400,1900,normal,90.44400707
BK09404,26-10-2024,07-11-2024,2,12,mixed,Surat,Mumbai,0,1,1,2,1500,300,1800,festival,87.19126877
BK09405,07-06-2025,22-06-2025,1,15,upper,Ahmedabad,Mumbai,3,8,0,0,700,0,700,normal,97.26496377
BK09406,10-06-2024,13-06-2024,2,3,upper,Ahmedabad,Nadiad,5,14,1,1,1400,200,1600,normal,84.4509792
BK09407,25-01-2024,26-01-2024,1,1,lower,Ahmedabad,Mumbai,5,8,0,0,800,0,800,holiday,91.02697868
BK09408,28-11-2025,01-12-2025,2,3,mixed,Ahmedabad,Surat,2,11,1,1,1500,150,1650,festival,80.91132198
BK09409,25-07-2025,01-08-2025,1,7,lower,Ahmedabad,Surat,4,10,1,1,800,100,900,normal,98
BK09410,22-05-2025,26-05-2025,2,4,upper,Nadiad,Surat,5,8,1,2,1400,200,1600,festival,92.39725835
BK09411,27-10-2024,04-11-2024,1,8,lower,Ahmedabad,Nadiad,1,21,1,1,800,150,950,normal,96.67415674
BK09412,04-04-2024,04-04-2024,3,0,lower,Vadodara,Mumbai,5,8,0,0,2400,0,2400,normal,78.15033127
BK09413,11-05-2024,18-05-2024,3,7,lower,Nadiad,Mumbai,3,22,0,0,2400,0,2400,festival,78.61423878
BK09414,01-06-2024,05-06-2024,1,4,upper,Ahmedabad,Mumbai,5,5,0,0,700,0,700,normal,94.50806163
BK09415,25-02-2024,03-03-2024,2,7,upper,Ahmedabad,Mumbai,6,21,0,0,1400,0,1400,normal,92.35780459
BK09416,10-06-2024,15-06-2024,1,5,upper,Ahmedabad,Mumbai,6,17,1,1,700,200,900,normal,87.56715155
BK09417,01-09-2025,04-09-2025,2,3,lower,Ahmedabad,Nadiad,2,16,0,0,1600,0,1600,normal,94.4268567
BK09418,28-02-2024,22-03-2024,1,23,mixed,Ahmedabad,Mumbai,0,11,1,1,750,100,850,normal,98
BK09419,13-06-2024,15-06-2024,2,2,lower,Ahmedabad,Mumbai,2,19,1,1,1600,150,1750,normal,93.93690641
BK09420,14-06-2024,25-06-2024,2,11,lower,Ahmedabad,Nadiad,5,11,0,0,1600,0,1600,festival,79.01898686
BK09421,17-05-2025,11-06-2025,4,25,upper,Ahmedabad,Mumbai,5,2,0,0,2800,0,2800,festival,85.44749415
BK09422,27-10-2024,03-11-2024,2,7,mixed,Ahmedabad,Mumbai,0,8,1,1,1500,150,1650,normal,90.46859126
BK09423,09-02-2025,01-03-2025,2,20,lower,Vadodara,Surat,4,4,1,1,1600,200,1800,normal,97.51649539
BK09424,16-03-2024,17-03-2024,2,1,upper,Ahmedabad,Surat,1,14,1,1,1400,150,1550,holiday,89.15075098
BK09425,13-07-2024,19-07-2024,4,6,upper,Ahmedabad,Mumbai,3,15,0,0,2800,0,2800,holiday,84.32504532
BK09426,04-01-2024,10-01-2024,3,6,mixed,Ahmedabad,Mumbai,2,8,0,0,2250,0,2250,normal,88.33970426
BK09427,17-02-2024,17-02-2024,1,0,lower,Ahmedabad,Mumbai,2,1,1,1,800,200,1000,festival,92.88584866
BK09428,09-10-2025,14-10-2025,3,5,lower,Nadiad,Mumbai,3,15,1,2,2400,400,2800,normal,84.12335555
BK09429,19-02-2025,23-02-2025,2,4,lower,Ahmedabad,Mumbai,5,1,1,1,1600,200,1800,normal,92.38535308
BK09430,30-05-2024,10-06-2024,3,11,lower,Ahmedabad,Mumbai,0,22,0,0,2400,0,2400,normal,92.68046658
BK09431,04-07-2025,31-07-2025,3,27,lower,Ahmedabad,Mumbai,1,21,1,1,2400,200,2600,normal,95.76048655
BK09432,18-03-2024,18-03-2024,1,0,mixed,Ahmedabad,Mumbai,4,20,1,1,750,200,950,normal,94.10431271
BK09433,10-11-2024,13-11-2024,3,3,lower,Ahmedabad,Mumbai,6,9,0,0,2400,0,2400,normal,80.84261814
BK09434,22-07-2025,27-07-2025,1,5,mixed,Ahmedabad,Mumbai,3,17,0,0,750,0,750,normal,94.7407568
BK09435,29-04-2025,05-05-2025,1,6,lower,Ahmedabad,Surat,6,1,0,0,800,0,800,normal,95.71992068
BK09436,28-05-2024,11-06-2024,1,14,mixed,Ahmedabad,Surat,1,1,1,1,750,150,900,festival,98
BK09437,12-10-2025,17-10-2025,3,5,upper,Surat,Mumbai,2,11,0,0,2100,0,2100,normal,85.73203661
BK09438,06-11-2025,06-11-2025,1,0,lower,Ahmedabad,Mumbai,1,14,1,1,800,200,1000,normal,98
BK09439,11-01-2024,23-01-2024,1,12,upper,Ahmedabad,Mumbai,5,17,1,1,700,150,850,normal,92.22856131
BK09440,29-03-2024,19-04-2024,3,21,lower,Nadiad,Mumbai,4,8,1,2,2400,400,2800,normal,97.54218388
BK09441,15-03-2025,22-03-2025,1,7,lower,Vadodara,Mumbai,1,13,0,0,800,0,800,festival,87.89617573
BK09442,16-04-2025,24-04-2025,1,8,lower,Nadiad,Vadodara,5,1,1,1,800,100,900,normal,98
BK09443,24-01-2024,25-01-2024,1,1,lower,Vadodara,Mumbai,2,11,0,0,800,0,800,normal,93.20797708
BK09444,26-11-2024,28-11-2024,2,2,upper,Ahmedabad,Mumbai,4,16,1,2,1400,300,1700,festival,81.15182525
BK09445,28-03-2024,30-03-2024,2,2,upper,Ahmedabad,Mumbai,4,22,1,1,1400,150,1550,normal,98
BK09446,12-06-2025,17-06-2025,1,5,lower,Vadodara,Mumbai,4,17,0,0,800,0,800,normal,95.48267438
BK09447,04-05-2025,30-05-2025,5,26,mixed,Vadodara,Nadiad,2,22,1,2,3750,400,4150,normal,92.0465817
BK09448,25-07-2025,01-08-2025,3,7,mixed,Ahmedabad,Mumbai,0,11,0,0,2250,0,2250,normal,83.1876275
BK09449,06-02-2024,08-02-2024,2,2,lower,Ahmedabad,Mumbai,2,11,1,2,1600,200,1800,normal,87.32167065
BK09450,25-09-2025,28-09-2025,2,3,lower,Nadiad,Surat,0,20,0,0,1600,0,1600,normal,85.54488561
BK09451,02-05-2025,06-05-2025,2,4,lower,Ahmedabad,Mumbai,5,11,0,0,1600,0,1600,normal,90.48858111
BK09452,26-12-2024,04-01-2025,2,9,upper,Surat,Mumbai,0,17,1,2,1400,400,1800,normal,90.46236789
BK09453,19-10-2025,24-10-2025,1,5,lower,Ahmedabad,Mumbai,6,22,0,0,800,0,800,normal,94.53816246
BK09454,04-08-2024,08-08-2024,1,4,lower,Nadiad,Vadodara,2,17,1,1,800,100,900,normal,88.71376997
BK09455,03-11-2024,11-11-2024,4,8,upper,Ahmedabad,Mumbai,5,0,1,3,2800,300,3100,normal,90.92171672
BK09456,08-01-2024,10-01-2024,1,2,upper,Ahmedabad,Mumbai,1,4,1,1,700,150,850,normal,98
BK09457,04-12-2025,04-12-2025,2,0,lower,Ahmedabad,Mumbai,2,8,0,0,1600,0,1600,normal,89.00333352
BK09458,21-10-2024,21-10-2024,4,0,mixed,Ahmedabad,Mumbai,4,19,1,2,3000,300,3300,normal,88.70974937
BK09459,24-06-2025,26-06-2025,3,2,upper,Ahmedabad,Mumbai,1,21,1,1,2100,200,2300,normal,90.74801187
BK09460,12-08-2025,12-08-2025,2,0,lower,Vadodara,Vadodara,3,15,0,0,1600,0,1600,normal,88.30124817
BK09461,24-02-2025,28-02-2025,3,4,upper,Ahmedabad,Mumbai,5,1,1,3,2100,450,2550,normal,93.28896391
BK09462,29-07-2024,12-08-2024,1,14,lower,Ahmedabad,Vadodara,3,11,1,1,800,150,950,normal,98
BK09463,17-11-2024,29-11-2024,3,12,upper,Ahmedabad,Mumbai,3,20,1,1,2100,100,2200,normal,90.63834501
BK09464,12-07-2024,21-07-2024,2,9,lower,Nadiad,Vadodara,4,9,1,2,1600,400,2000,festival,96.04626372
BK09465,28-12-2025,16-01-2026,3,19,lower,Ahmedabad,Surat,6,1,0,0,2400,0,2400,normal,95.89316642
BK09466,25-02-2024,28-02-2024,5,3,lower,Surat,Mumbai,5,17,1,3,4000,450,4450,normal,81.41541428
BK09467,14-10-2025,04-11-2025,4,21,lower,Vadodara,Mumbai,5,15,1,3,3200,450,3650,normal,98
BK09468,22-12-2024,27-12-2024,4,5,upper,Vadodara,Mumbai,6,11,1,1,2800,200,3000,normal,87.68656696
BK09469,16-10-2025,21-10-2025,2,5,upper,Ahmedabad,Mumbai,4,20,1,2,1400,200,1600,normal,95.45447373
BK09470,12-03-2025,17-03-2025,2,5,lower,Vadodara,Mumbai,0,20,1,1,1600,100,1700,normal,89.69027157
BK09471,25-01-2025,26-01-2025,2,1,lower,Ahmedabad,Nadiad,5,16,1,2,1600,200,1800,normal,94.50751992
BK09472,20-03-2024,19-04-2024,3,30,upper,Ahmedabad,Mumbai,6,21,0,0,2100,0,2100,normal,98
BK09473,07-01-2024,08-01-2024,4,1,lower,Ahmedabad,Mumbai,4,11,1,3,3200,600,3800,normal,80.17533735
BK09474,07-08-2024,11-08-2024,1,4,lower,Ahmedabad,Mumbai,6,17,1,1,800,100,900,normal,90.79021926
BK09475,09-07-2024,12-07-2024,4,3,upper,Ahmedabad,Surat,5,20,0,0,2800,0,2800,normal,75.97816811
BK09476,09-04-2025,09-04-2025,3,0,mixed,Ahmedabad,Mumbai,0,14,1,1,2250,200,2450,holiday,80.80898015
BK09477,05-10-2024,06-10-2024,5,1,mixed,Ahmedabad,Mumbai,3,14,1,1,3750,100,3850,holiday,72.49928047
BK09478,22-07-2025,22-07-2025,4,0,upper,Ahmedabad,Mumbai,2,17,0,0,2800,0,2800,normal,81.43305696
BK09479,06-10-2024,09-10-2024,1,3,lower,Nadiad,Mumbai,2,8,1,1,800,150,950,normal,97.33742619
BK09480,06-12-2024,26-12-2024,1,20,upper,Surat,Surat,5,9,1,1,700,150,850,festival,90.02034615
BK09481,07-12-2024,11-12-2024,1,4,lower,Vadodara,Mumbai,4,22,0,0,800,0,800,festival,84.69837919
BK09482,05-08-2024,06-08-2024,1,1,lower,Ahmedabad,Surat,5,1,1,1,800,200,1000,normal,92.55053565
BK09483,05-02-2024,15-02-2024,2,10,upper,Ahmedabad,Mumbai,3,20,0,0,1400,0,1400,normal,85.58365284
BK09484,17-07-2024,16-08-2024,3,30,upper,Ahmedabad,Mumbai,5,17,0,0,2100,0,2100,normal,88.54007238
BK09485,21-07-2025,23-07-2025,4,2,lower,Ahmedabad,Mumbai,3,1,1,1,3200,150,3350,normal,89.79328027
BK09486,21-03-2024,24-03-2024,2,3,lower,Surat,Surat,0,16,1,2,1600,400,2000,normal,94.23632361
BK09487,21-09-2025,21-10-2025,1,30,upper,Ahmedabad,Mumbai,6,1,0,0,700,0,700,normal,98
BK09488,12-10-2025,13-10-2025,1,1,mixed,Vadodara,Mumbai,6,5,0,0,750,0,750,normal,84.26424168
BK09489,22-12-2024,29-12-2024,1,7,upper,Nadiad,Surat,6,22,0,0,700,0,700,festival,88.92556939
BK09490,06-11-2024,08-11-2024,2,2,lower,Nadiad,Mumbai,0,9,0,0,1600,0,1600,holiday,88.49744989
BK09491,20-06-2025,16-07-2025,2,26,mixed,Surat,Mumbai,3,1,0,0,1500,0,1500,normal,98
BK09492,06-07-2025,05-08-2025,1,30,upper,Ahmedabad,Mumbai,5,11,1,1,700,150,850,normal,98
BK09493,30-10-2024,15-11-2024,2,16,upper,Ahmedabad,Mumbai,6,5,1,2,1400,400,1800,normal,93.99698805
BK09494,16-07-2025,19-07-2025,1,3,lower,Vadodara,Mumbai,6,11,0,0,800,0,800,normal,91.72734632
BK09495,08-01-2024,13-01-2024,2,5,lower,Ahmedabad,Mumbai,4,1,0,0,1600,0,1600,normal,90.79349396
BK09496,22-01-2025,24-01-2025,2,2,lower,Ahmedabad,Mumbai,4,1,1,2,1600,300,1900,festival,90.75825465
BK09497,24-02-2025,18-03-2025,2,22,lower,Ahmedabad,Mumbai,3,11,0,0,1600,0,1600,normal,96.43882247
BK09498,22-12-2024,15-01-2025,2,24,lower,Vadodara,Mumbai,5,8,0,0,1600,0,1600,normal,98
BK09499,18-12-2025,23-12-2025,5,5,upper,Ahmedabad,Mumbai,5,3,1,3,3500,300,3800,holiday,86.31252473
BK09500,30-10-2024,09-11-2024,1,10,lower,Surat,Mumbai,2,14,1,1,800,150,950,normal,97.24531701
BK09501,14-01-2024,15-01-2024,2,1,mixed,Ahmedabad,Mumbai,2,1,1,2,1500,300,1800,normal,84.20757068
BK09502,30-05-2024,04-06-2024,3,5,lower,Nadiad,Mumbai,0,17,1,1,2400,200,2600,festival,88.4209627
BK09503,02-02-2024,11-02-2024,2,9,upper,Nadiad,Mumbai,5,1,1,1,1400,150,1550,normal,96.26821215
BK09504,24-04-2024,28-04-2024,4,4,upper,Ahmedabad,Mumbai,3,22,1,3,2800,450,3250,normal,90.22959006
BK09505,28-07-2024,01-08-2024,2,4,upper,Ahmedabad,Mumbai,2,17,1,2,1400,200,1600,normal,88.36330928
BK09506,01-05-2024,01-05-2024,2,0,lower,Vadodara,Mumbai,4,21,0,0,1600,0,1600,holiday,81.18989433
BK09507,02-04-2025,18-04-2025,1,16,upper,Nadiad,Vadodara,1,11,0,0,700,0,700,normal,89.57945051
BK09508,28-11-2024,20-12-2024,2,22,mixed,Vadodara,Mumbai,1,1,1,2,1500,400,1900,normal,98
BK09509,19-04-2024,19-05-2024,1,30,mixed,Ahmedabad,Mumbai,5,5,0,0,750,0,750,normal,98
BK09510,24-01-2024,05-02-2024,1,12,upper,Ahmedabad,Mumbai,3,22,1,1,700,200,900,normal,98
BK09511,10-01-2025,17-01-2025,2,7,upper,Ahmedabad,Mumbai,0,14,1,2,1400,200,1600,normal,96.30589978
BK09512,29-08-2024,01-09-2024,2,3,lower,Ahmedabad,Vadodara,1,5,0,0,1600,0,1600,holiday,89.71436002
BK09513,07-03-2025,06-04-2025,1,30,mixed,Nadiad,Mumbai,4,11,1,1,750,200,950,normal,96.97410555
BK09514,24-06-2024,02-07-2024,3,8,mixed,Ahmedabad,Mumbai,4,8,0,0,2250,0,2250,festival,78.5301202
BK09515,02-09-2024,13-09-2024,2,11,upper,Vadodara,Mumbai,4,11,0,0,1400,0,1400,holiday,84.18097448
BK09516,07-01-2025,18-01-2025,1,11,upper,Ahmedabad,Mumbai,1,20,1,1,700,150,850,normal,93.01773953
BK09517,10-05-2024,28-05-2024,2,18,upper,Ahmedabad,Mumbai,2,5,1,2,1400,300,1700,holiday,94.7013428
BK09518,02-05-2024,02-05-2024,3,0,lower,Vadodara,Mumbai,6,10,0,0,2400,0,2400,normal,86.7169694
BK09519,28-01-2025,30-01-2025,2,2,mixed,Surat,Mumbai,4,11,1,1,1500,200,1700,holiday,83.05913765
BK09520,10-04-2024,20-04-2024,2,10,upper,Surat,Mumbai,0,14,1,2,1400,200,1600,normal,90.56916361
BK09521,29-02-2024,22-03-2024,2,22,upper,Vadodara,Mumbai,3,1,0,0,1400,0,1400,normal,93.89956599
BK09522,08-04-2025,19-04-2025,2,11,upper,Nadiad,Vadodara,3,5,1,2,1400,300,1700,holiday,86.01707491
BK09523,05-10-2025,10-10-2025,4,5,mixed,Surat,Mumbai,3,10,1,4,3000,400,3400,normal,91.73596404
BK09524,26-06-2024,30-06-2024,3,4,upper,Nadiad,Surat,2,19,1,2,2100,300,2400,normal,85.54934816
BK09525,04-09-2025,17-09-2025,1,13,lower,Surat,Mumbai,3,4,0,0,800,0,800,normal,95.34859714
BK09526,08-09-2025,21-09-2025,2,13,upper,Ahmedabad,Mumbai,3,21,1,2,1400,400,1800,holiday,96.24008684
BK09527,05-02-2024,14-02-2024,4,9,mixed,Surat,Mumbai,1,8,0,0,3000,0,3000,normal,90.39227711
BK09528,22-07-2025,25-07-2025,1,3,upper,Ahmedabad,Vadodara,2,8,0,0,700,0,700,holiday,93.89233321
BK09529,22-05-2025,16-06-2025,6,25,mixed,Ahmedabad,Mumbai,2,11,0,0,4500,0,4500,holiday,89.33034644
BK09530,02-04-2025,10-04-2025,4,8,mixed,Ahmedabad,Mumbai,1,14,0,0,3000,0,3000,normal,78.47035421
BK09531,21-08-2025,05-09-2025,1,15,upper,Vadodara,Mumbai,0,17,1,1,700,150,850,festival,96.85479842
BK09532,17-01-2024,19-01-2024,4,2,lower,Ahmedabad,Mumbai,6,11,0,0,3200,0,3200,normal,72.74864785
BK09533,31-03-2025,04-04-2025,2,4,lower,Surat,Nadiad,3,19,0,0,1600,0,1600,festival,80.46797276
BK09534,19-12-2024,08-01-2025,3,20,upper,Ahmedabad,Mumbai,0,19,1,3,2100,450,2550,normal,95.49641579
BK09535,05-03-2024,05-03-2024,2,0,lower,Ahmedabad,Nadiad,1,0,0,0,1600,0,1600,normal,93.48222919
BK09536,24-03-2024,31-03-2024,2,7,upper,Ahmedabad,Mumbai,1,17,1,2,1400,200,1600,holiday,86.37648323
BK09537,19-05-2025,25-05-2025,2,6,upper,Ahmedabad,Vadodara,1,11,1,2,1400,400,1800,normal,96.40534362
BK09538,09-04-2024,22-04-2024,3,13,lower,Nadiad,Mumbai,1,22,1,3,2400,600,3000,normal,88.54063044
